id,reference,brand,power,city,responsible
2008,ACH03,Jinko,1803,Manizales,Wilson
843,ACH01,Talesun,921,Bogota,Carlos
8009,ACH03,Talesun,1860,Manizales,Diego
5469,ACH02,Jinko,1921,Medellin,Wilson
172,ACH03,Talesun,418,Pereira,Sonia
2905,ACH01,Talesun,1055,Pereira,Sonia
7875,ACH01,Talesun,1990,Cali,Carlos
6222,ACH01,Suntech,581,Medellin,Jose
6825,ACH03,Suntech,676,Pereira,Jose
4583,ACH02,Talesun,950,Pereira,Jose
2628,ACH02,Risen,969,Pereira,Sonia
9535,ACH01,Talesun,1320,Medellin,Carlos
1855,ACH02,Suntech,269,Pereira,Wilson
912,ACH01,Risen,1782,Cali,Carlos
2656,ACH01,Suntech,247,Bogota,Diego
9717,ACH03,Risen,493,Cali,Jose
590,ACH03,Suntech,752,Bogota,Carlos
6590,ACH03,Talesun,1394,Cali,Carlos
5890,ACH03,Suntech,861,Medellin,Diego
9410,ACH03,Risen,295,Manizales,Carlos
9215,ACH01,Talesun,568,Pereira,Diego
4538,ACH03,Suntech,550,Manizales,Jose
4713,ACH03,Suntech,113,Cali,Jose
6151,ACH03,Risen,1085,Cali,Diego
818,ACH01,Talesun,689,Manizales,Sonia
6690,ACH03,Jinko,1742,Manizales,Carlos
7251,ACH01,Talesun,689,Manizales,Carlos
4509,ACH03,Risen,1272,Cali,Sonia
3216,ACH01,Talesun,805,Medellin,Jose
3145,ACH02,Talesun,926,Cali,Sonia
3520,ACH03,Jinko,1798,Bogota,Wilson
5649,ACH02,Risen,1406,Manizales,Jose
5836,ACH01,Risen,878,Manizales,Wilson
425,ACH03,Risen,150,Pereira,Wilson
6008,ACH03,Talesun,1252,Pereira,Diego
3837,ACH01,Talesun,1238,Pereira,Jose
219,ACH03,Jinko,707,Medellin,Sonia
9083,ACH02,Jinko,1863,Medellin,Sonia
802,ACH03,Talesun,1982,Manizales,Sonia
666,ACH02,Risen,1620,Cali,Diego
276,ACH03,Jinko,943,Pereira,Sonia
6805,ACH03,Jinko,948,Bogota,Sonia
9537,ACH02,Suntech,1174,Cali,Carlos
7915,ACH02,Jinko,776,Manizales,Diego
238,ACH01,Suntech,1530,Medellin,Diego
4393,ACH01,Risen,1728,Manizales,Sonia
3977,ACH01,Suntech,333,Cali,Sonia
2513,ACH03,Talesun,665,Cali,Wilson
3911,ACH01,Suntech,1590,Medellin,Wilson
5570,ACH02,Talesun,1076,Cali,Sonia
5656,ACH02,Suntech,108,Cali,Sonia
6284,ACH01,Suntech,1735,Bogota,Diego
5594,ACH01,Risen,272,Pereira,Carlos
5695,ACH03,Risen,1348,Bogota,Wilson
5277,ACH01,Jinko,641,Manizales,Sonia
96,ACH02,Jinko,1518,Medellin,Wilson
8899,ACH02,Suntech,1030,Bogota,Jose
3911,ACH03,Suntech,1122,Medellin,Sonia
2126,ACH01,Risen,224,Pereira,Jose
8995,ACH02,Risen,213,Medellin,Sonia
4352,ACH01,Risen,1136,Medellin,Diego
2666,ACH03,Jinko,1629,Medellin,Diego
4005,ACH02,Suntech,333,Pereira,Wilson
2764,ACH02,Jinko,731,Manizales,Sonia
73,ACH03,Risen,859,Medellin,Carlos
8759,ACH02,Risen,1701,Manizales,Diego
8208,ACH02,Jinko,1718,Bogota,Wilson
8936,ACH01,Suntech,1915,Medellin,Diego
6288,ACH02,Suntech,1695,Medellin,Wilson
8254,ACH02,Suntech,895,Cali,Sonia
10,ACH01,Suntech,258,Manizales,Sonia
2968,ACH03,Jinko,205,Cali,Jose
2342,ACH02,Talesun,979,Medellin,Jose
5706,ACH02,Jinko,687,Medellin,Sonia
3425,ACH01,Jinko,1668,Cali,Jose
11,ACH02,Risen,1641,Cali,Jose
4356,ACH02,Jinko,834,Pereira,Jose
6410,ACH02,Talesun,842,Medellin,Sonia
8571,ACH01,Risen,851,Cali,Diego
2647,ACH01,Jinko,242,Bogota,Wilson
8977,ACH01,Jinko,1381,Pereira,Sonia
2033,ACH02,Suntech,964,Cali,Sonia
532,ACH01,Suntech,255,Bogota,Jose
7994,ACH02,Risen,127,Cali,Jose
385,ACH01,Suntech,1960,Medellin,Wilson
6747,ACH03,Suntech,1948,Cali,Diego
6361,ACH03,Risen,597,Pereira,Diego
5863,ACH01,Talesun,921,Pereira,Diego
8132,ACH03,Talesun,1931,Manizales,Carlos
6752,ACH02,Talesun,1502,Bogota,Wilson
1986,ACH01,Risen,228,Bogota,Jose
9285,ACH01,Risen,1594,Medellin,Wilson
7833,ACH02,Risen,1671,Pereira,Carlos
2638,ACH03,Talesun,881,Bogota,Carlos
2876,ACH02,Talesun,1031,Pereira,Sonia
643,ACH03,Jinko,964,Cali,Wilson
1464,ACH02,Talesun,1165,Medellin,Carlos
8066,ACH01,Talesun,162,Medellin,Wilson
9129,ACH03,Jinko,851,Bogota,Carlos
9532,ACH03,Suntech,1726,Medellin,Diego
2140,ACH03,Suntech,1794,Manizales,Carlos
8335,ACH03,Suntech,333,Manizales,Diego
905,ACH03,Risen,914,Manizales,Diego
4479,ACH03,Jinko,1982,Manizales,Diego
4957,ACH01,Talesun,129,Cali,Carlos
5290,ACH03,Risen,571,Medellin,Diego
3618,ACH03,Jinko,253,Pereira,Carlos
5403,ACH01,Risen,1150,Cali,Sonia
3135,ACH01,Risen,1435,Medellin,Sonia
5580,ACH03,Risen,1179,Medellin,Carlos
4505,ACH01,Jinko,1640,Cali,Carlos
7263,ACH02,Jinko,934,Cali,Diego
7183,ACH03,Risen,881,Bogota,Diego
813,ACH01,Suntech,1904,Pereira,Sonia
6673,ACH02,Jinko,649,Bogota,Wilson
1550,ACH02,Risen,340,Manizales,Wilson
8480,ACH03,Jinko,1383,Pereira,Diego
18,ACH03,Suntech,347,Manizales,Diego
9808,ACH02,Risen,764,Bogota,Jose
7835,ACH03,Jinko,366,Medellin,Sonia
2857,ACH03,Risen,1641,Manizales,Wilson
5197,ACH03,Talesun,1017,Medellin,Sonia
4798,ACH03,Talesun,1047,Pereira,Diego
322,ACH02,Talesun,1748,Medellin,Carlos
2092,ACH01,Talesun,1955,Manizales,Wilson
5356,ACH03,Risen,1586,Manizales,Sonia
4232,ACH02,Risen,1340,Pereira,Jose
5900,ACH01,Talesun,1005,Medellin,Diego
5954,ACH03,Risen,293,Pereira,Carlos
7908,ACH02,Talesun,1403,Cali,Jose
4154,ACH03,Talesun,1313,Pereira,Sonia
9395,ACH02,Risen,402,Pereira,Diego
9924,ACH01,Talesun,194,Manizales,Wilson
1964,ACH03,Jinko,909,Pereira,Jose
405,ACH03,Talesun,908,Cali,Sonia
8412,ACH02,Talesun,418,Pereira,Wilson
2214,ACH03,Talesun,906,Pereira,Wilson
506,ACH03,Jinko,1210,Pereira,Sonia
5588,ACH01,Suntech,572,Manizales,Diego
8288,ACH02,Jinko,1837,Pereira,Sonia
7662,ACH01,Risen,1182,Medellin,Carlos
667,ACH02,Talesun,1754,Medellin,Carlos
2223,ACH02,Suntech,1385,Bogota,Diego
5600,ACH02,Risen,1449,Medellin,Diego
8031,ACH02,Jinko,1938,Medellin,Carlos
2788,ACH03,Talesun,959,Manizales,Wilson
4243,ACH02,Talesun,1790,Bogota,Sonia
563,ACH02,Jinko,424,Cali,Jose
3631,ACH02,Risen,1425,Medellin,Carlos
388,ACH02,Risen,1083,Medellin,Carlos
6843,ACH01,Suntech,1394,Medellin,Sonia
7416,ACH03,Risen,728,Medellin,Sonia
3186,ACH01,Risen,1169,Cali,Wilson
6567,ACH03,Suntech,1702,Cali,Diego
4727,ACH01,Jinko,1738,Medellin,Jose
4927,ACH01,Talesun,154,Manizales,Carlos
4145,ACH01,Risen,1136,Bogota,Wilson
8888,ACH03,Risen,1846,Cali,Carlos
792,ACH03,Suntech,763,Medellin,Wilson
9179,ACH02,Talesun,1818,Cali,Sonia
7900,ACH01,Jinko,1637,Pereira,Sonia
4325,ACH03,Risen,1032,Bogota,Jose
4466,ACH01,Risen,1142,Medellin,Sonia
3672,ACH03,Jinko,863,Medellin,Jose
3170,ACH01,Jinko,1848,Pereira,Jose
5627,ACH02,Risen,1467,Manizales,Diego
271,ACH03,Talesun,449,Bogota,Sonia
9785,ACH03,Risen,1800,Pereira,Carlos
859,ACH02,Risen,1770,Bogota,Diego
3426,ACH01,Jinko,1086,Pereira,Jose
5036,ACH02,Jinko,1853,Medellin,Jose
1782,ACH02,Jinko,1970,Bogota,Sonia
581,ACH02,Jinko,684,Bogota,Sonia
1015,ACH01,Jinko,322,Pereira,Wilson
6008,ACH03,Jinko,1295,Pereira,Carlos
901,ACH01,Talesun,509,Medellin,Diego
1378,ACH01,Jinko,1199,Bogota,Jose
1196,ACH01,Risen,1219,Pereira,Sonia
3186,ACH03,Talesun,1675,Cali,Carlos
8891,ACH01,Jinko,1323,Medellin,Jose
9026,ACH01,Talesun,874,Pereira,Jose
8456,ACH03,Suntech,501,Bogota,Jose
6109,ACH03,Talesun,989,Medellin,Diego
8764,ACH01,Talesun,1920,Manizales,Carlos
1339,ACH01,Risen,789,Manizales,Diego
8212,ACH01,Talesun,1371,Cali,Carlos
9811,ACH02,Talesun,1649,Cali,Diego
9333,ACH02,Jinko,1248,Pereira,Jose
5834,ACH03,Risen,584,Cali,Diego
1013,ACH03,Jinko,1849,Manizales,Carlos
5821,ACH01,Jinko,1119,Manizales,Sonia
2584,ACH02,Talesun,244,Cali,Jose
6662,ACH01,Suntech,1870,Pereira,Carlos
4574,ACH01,Risen,1459,Bogota,Carlos
5525,ACH01,Suntech,485,Cali,Wilson
5783,ACH02,Jinko,395,Bogota,Wilson
8609,ACH02,Suntech,1356,Manizales,Diego
6597,ACH03,Risen,124,Pereira,Diego
6709,ACH02,Suntech,1862,Medellin,Wilson
2561,ACH02,Jinko,298,Bogota,Wilson
267,ACH01,Suntech,234,Cali,Wilson
3038,ACH03,Jinko,509,Cali,Diego
2751,ACH03,Jinko,1535,Pereira,Diego
7652,ACH01,Jinko,1813,Cali,Carlos
1346,ACH02,Jinko,769,Medellin,Diego
9511,ACH01,Jinko,880,Medellin,Diego
8337,ACH03,Talesun,727,Cali,Jose
6114,ACH01,Talesun,1920,Manizales,Carlos
4041,ACH01,Risen,1871,Bogota,Wilson
3095,ACH01,Jinko,338,Manizales,Diego
7143,ACH01,Jinko,618,Bogota,Diego
3043,ACH01,Suntech,1710,Medellin,Diego
1001,ACH02,Risen,640,Cali,Carlos
9652,ACH03,Risen,1686,Cali,Wilson
5416,ACH02,Jinko,1995,Bogota,Sonia
5418,ACH02,Talesun,631,Medellin,Sonia
4509,ACH02,Talesun,604,Pereira,Diego
93,ACH01,Risen,1974,Bogota,Wilson
8468,ACH03,Jinko,306,Bogota,Diego
5370,ACH02,Talesun,240,Bogota,Jose
7747,ACH02,Risen,1842,Manizales,Sonia
2715,ACH03,Risen,1418,Manizales,Jose
4559,ACH01,Talesun,1575,Cali,Carlos
6216,ACH01,Suntech,1012,Cali,Sonia
851,ACH03,Talesun,447,Pereira,Diego
4542,ACH03,Risen,534,Medellin,Carlos
7408,ACH02,Suntech,1757,Manizales,Jose
1336,ACH01,Talesun,1693,Medellin,Wilson
2968,ACH02,Suntech,390,Bogota,Carlos
4596,ACH01,Risen,1211,Manizales,Carlos
6654,ACH03,Risen,1167,Manizales,Diego
3662,ACH03,Risen,1124,Pereira,Carlos
7093,ACH03,Talesun,1380,Bogota,Sonia
9307,ACH01,Suntech,694,Cali,Jose
8866,ACH01,Suntech,813,Bogota,Sonia
5858,ACH03,Talesun,1628,Manizales,Wilson
9477,ACH03,Talesun,189,Pereira,Carlos
344,ACH01,Suntech,412,Manizales,Sonia
1083,ACH03,Suntech,1980,Cali,Wilson
6025,ACH02,Suntech,1794,Medellin,Wilson
1506,ACH02,Talesun,1279,Manizales,Sonia
5052,ACH03,Jinko,1111,Cali,Carlos
2046,ACH03,Suntech,1470,Cali,Diego
4104,ACH01,Risen,911,Manizales,Wilson
7150,ACH03,Talesun,536,Cali,Wilson
3181,ACH03,Suntech,372,Bogota,Wilson
5913,ACH02,Risen,1030,Bogota,Wilson
6282,ACH02,Risen,1000,Cali,Sonia
8155,ACH03,Risen,168,Pereira,Wilson
8041,ACH02,Jinko,1489,Bogota,Jose
5881,ACH02,Jinko,1807,Cali,Wilson
8925,ACH01,Jinko,1781,Bogota,Carlos
7927,ACH03,Talesun,281,Bogota,Wilson
8616,ACH03,Jinko,543,Medellin,Diego
3625,ACH01,Risen,937,Pereira,Diego
2575,ACH02,Talesun,403,Manizales,Sonia
2138,ACH03,Talesun,797,Manizales,Carlos
1774,ACH02,Suntech,779,Medellin,Carlos
6104,ACH01,Suntech,201,Medellin,Sonia
5567,ACH02,Talesun,1498,Pereira,Sonia
5009,ACH01,Risen,991,Bogota,Wilson
7536,ACH02,Suntech,818,Pereira,Sonia
3444,ACH02,Suntech,679,Pereira,Diego
3345,ACH03,Suntech,1772,Manizales,Jose
1774,ACH01,Jinko,561,Pereira,Sonia
3292,ACH02,Talesun,759,Medellin,Carlos
9440,ACH03,Jinko,913,Pereira,Wilson
9191,ACH02,Risen,667,Bogota,Diego
8949,ACH02,Suntech,262,Cali,Sonia
6521,ACH02,Jinko,1660,Manizales,Diego
6244,ACH02,Jinko,1796,Cali,Jose
6444,ACH01,Talesun,259,Bogota,Sonia
8921,ACH02,Risen,1129,Manizales,Sonia
3590,ACH02,Jinko,398,Bogota,Jose
3022,ACH03,Talesun,987,Bogota,Jose
326,ACH02,Jinko,1943,Cali,Carlos
9293,ACH02,Jinko,433,Bogota,Diego
8212,ACH01,Suntech,502,Manizales,Wilson
5178,ACH02,Risen,1702,Manizales,Carlos
4931,ACH03,Risen,1288,Medellin,Wilson
6594,ACH01,Risen,270,Medellin,Diego
1174,ACH01,Talesun,261,Medellin,Jose
9438,ACH01,Talesun,707,Manizales,Wilson
4809,ACH02,Jinko,510,Bogota,Jose
3559,ACH03,Talesun,1797,Medellin,Jose
9299,ACH03,Risen,977,Bogota,Carlos
1761,ACH01,Jinko,441,Manizales,Diego
5438,ACH03,Talesun,948,Medellin,Jose
1636,ACH01,Risen,1472,Cali,Diego
551,ACH03,Talesun,207,Manizales,Carlos
7587,ACH01,Risen,309,Pereira,Sonia
5737,ACH01,Jinko,890,Cali,Sonia
631,ACH02,Risen,667,Bogota,Wilson
2585,ACH03,Jinko,1195,Manizales,Carlos
3094,ACH03,Jinko,1024,Medellin,Jose
1344,ACH02,Jinko,341,Bogota,Sonia
110,ACH02,Suntech,450,Medellin,Jose
5799,ACH01,Talesun,1984,Cali,Sonia
2453,ACH03,Risen,1759,Medellin,Wilson
6714,ACH03,Talesun,1148,Pereira,Jose
9457,ACH01,Talesun,134,Manizales,Wilson
7178,ACH03,Suntech,1654,Cali,Wilson
8540,ACH01,Risen,450,Manizales,Diego
8560,ACH02,Risen,875,Pereira,Jose
5898,ACH03,Risen,1946,Manizales,Sonia
771,ACH01,Suntech,1409,Manizales,Diego
620,ACH02,Talesun,266,Cali,Wilson
7722,ACH03,Talesun,441,Pereira,Jose
7071,ACH03,Risen,1389,Pereira,Jose
9353,ACH03,Suntech,509,Cali,Carlos
9112,ACH01,Risen,1046,Cali,Jose
5425,ACH01,Talesun,683,Bogota,Diego
5493,ACH02,Jinko,1248,Medellin,Diego
2841,ACH02,Jinko,945,Medellin,Carlos
2058,ACH03,Jinko,1951,Medellin,Diego
4642,ACH02,Risen,688,Medellin,Jose
15,ACH02,Jinko,1082,Bogota,Wilson
2936,ACH03,Jinko,643,Cali,Sonia
6431,ACH02,Talesun,952,Bogota,Wilson
9477,ACH02,Jinko,1649,Bogota,Wilson
3017,ACH01,Suntech,1914,Bogota,Sonia
2997,ACH01,Jinko,1705,Bogota,Wilson
3316,ACH02,Jinko,1952,Bogota,Jose
4646,ACH03,Jinko,663,Medellin,Carlos
520,ACH03,Suntech,487,Medellin,Carlos
2791,ACH03,Talesun,1530,Pereira,Jose
2560,ACH01,Jinko,585,Medellin,Diego
6800,ACH01,Suntech,1920,Pereira,Diego
6885,ACH01,Talesun,1747,Manizales,Wilson
2395,ACH01,Jinko,1081,Bogota,Jose
3626,ACH03,Risen,1797,Manizales,Jose
2366,ACH03,Talesun,518,Cali,Carlos
6057,ACH02,Talesun,920,Pereira,Sonia
6323,ACH01,Risen,311,Pereira,Jose
768,ACH01,Jinko,1634,Cali,Wilson
1390,ACH02,Talesun,1000,Bogota,Jose
2266,ACH03,Suntech,366,Pereira,Jose
7910,ACH01,Risen,882,Pereira,Sonia
8383,ACH01,Talesun,1355,Medellin,Diego
7546,ACH03,Jinko,458,Bogota,Diego
9028,ACH01,Risen,977,Cali,Sonia
9980,ACH02,Talesun,1808,Manizales,Wilson
1806,ACH03,Talesun,1370,Cali,Diego
3898,ACH03,Risen,1277,Cali,Jose
7767,ACH02,Risen,1477,Cali,Carlos
8498,ACH03,Suntech,1755,Pereira,Diego
9217,ACH01,Risen,867,Medellin,Sonia
7428,ACH03,Suntech,1676,Manizales,Jose
1992,ACH01,Suntech,1615,Pereira,Sonia
5882,ACH01,Suntech,1781,Pereira,Sonia
3837,ACH03,Jinko,698,Medellin,Carlos
212,ACH01,Talesun,733,Bogota,Wilson
1804,ACH02,Talesun,891,Pereira,Carlos
8361,ACH02,Talesun,1892,Manizales,Diego
4844,ACH01,Jinko,1898,Bogota,Wilson
2674,ACH02,Jinko,1813,Pereira,Sonia
9106,ACH03,Talesun,1729,Medellin,Wilson
7936,ACH02,Suntech,1804,Medellin,Carlos
8821,ACH03,Risen,1533,Cali,Diego
3659,ACH03,Talesun,1094,Cali,Carlos
6927,ACH03,Suntech,1761,Pereira,Sonia
9948,ACH03,Risen,544,Manizales,Sonia
7036,ACH03,Talesun,1598,Bogota,Carlos
7862,ACH03,Talesun,885,Medellin,Diego
9941,ACH03,Talesun,297,Bogota,Jose
2938,ACH02,Suntech,1941,Pereira,Wilson
9015,ACH02,Risen,864,Manizales,Diego
7930,ACH03,Risen,1674,Cali,Wilson
8007,ACH03,Risen,1595,Bogota,Jose
5743,ACH02,Talesun,1093,Manizales,Wilson
8932,ACH03,Risen,782,Bogota,Jose
1950,ACH02,Suntech,1348,Medellin,Wilson
5240,ACH03,Talesun,336,Cali,Carlos
3688,ACH03,Suntech,317,Manizales,Sonia
7425,ACH01,Risen,160,Medellin,Sonia
5584,ACH03,Risen,1222,Medellin,Wilson
8929,ACH02,Suntech,1792,Pereira,Sonia
1486,ACH01,Talesun,1409,Pereira,Wilson
2603,ACH03,Talesun,537,Pereira,Sonia
1508,ACH02,Suntech,568,Cali,Diego
396,ACH03,Jinko,1952,Bogota,Carlos
8595,ACH02,Jinko,1149,Manizales,Sonia
2270,ACH03,Suntech,1971,Manizales,Sonia
1361,ACH03,Risen,142,Manizales,Carlos
6807,ACH01,Suntech,798,Medellin,Sonia
3432,ACH03,Suntech,537,Cali,Carlos
9925,ACH03,Suntech,380,Bogota,Wilson
8011,ACH02,Jinko,128,Pereira,Jose
9836,ACH01,Risen,1072,Manizales,Diego
601,ACH02,Talesun,1047,Bogota,Sonia
4696,ACH02,Risen,383,Medellin,Wilson
5163,ACH01,Talesun,1215,Bogota,Sonia
8359,ACH02,Talesun,1637,Medellin,Diego
5890,ACH02,Suntech,1440,Bogota,Diego
8077,ACH02,Risen,898,Manizales,Wilson
5410,ACH02,Jinko,436,Medellin,Carlos
1078,ACH01,Risen,564,Pereira,Wilson
1940,ACH02,Jinko,1172,Pereira,Jose
84,ACH02,Suntech,1302,Cali,Sonia
1683,ACH02,Talesun,196,Bogota,Carlos
1927,ACH02,Risen,1906,Medellin,Sonia
1569,ACH02,Jinko,1378,Pereira,Sonia
6287,ACH03,Suntech,1795,Medellin,Wilson
1521,ACH02,Suntech,1438,Manizales,Carlos
6592,ACH02,Suntech,146,Medellin,Sonia
5372,ACH03,Risen,1018,Pereira,Sonia
8343,ACH01,Suntech,169,Cali,Jose
9146,ACH03,Suntech,507,Medellin,Diego
216,ACH01,Risen,1807,Bogota,Sonia
3620,ACH02,Jinko,1250,Medellin,Diego
2508,ACH03,Talesun,1040,Cali,Wilson
4102,ACH02,Risen,957,Cali,Diego
882,ACH02,Suntech,1602,Bogota,Sonia
7464,ACH01,Risen,692,Cali,Wilson
9238,ACH01,Risen,822,Bogota,Carlos
1553,ACH03,Jinko,291,Medellin,Sonia
5111,ACH02,Talesun,498,Bogota,Jose
6723,ACH02,Jinko,111,Bogota,Sonia
1358,ACH03,Jinko,1423,Medellin,Carlos
7811,ACH03,Suntech,307,Bogota,Sonia
1345,ACH03,Suntech,188,Medellin,Wilson
3023,ACH03,Risen,1959,Pereira,Jose
8443,ACH01,Risen,1949,Manizales,Wilson
2123,ACH02,Talesun,962,Pereira,Sonia
5779,ACH02,Talesun,121,Cali,Sonia
8205,ACH03,Jinko,1846,Pereira,Diego
4631,ACH01,Risen,655,Bogota,Wilson
7366,ACH03,Risen,1601,Pereira,Jose
9490,ACH01,Suntech,1256,Bogota,Carlos
9632,ACH01,Suntech,950,Manizales,Carlos
2262,ACH02,Suntech,1260,Medellin,Carlos
6028,ACH03,Suntech,987,Pereira,Sonia
338,ACH02,Suntech,892,Manizales,Sonia
9329,ACH02,Suntech,1956,Pereira,Jose
1146,ACH02,Risen,1442,Bogota,Sonia
3191,ACH01,Risen,586,Pereira,Carlos
5739,ACH02,Talesun,1215,Pereira,Jose
1400,ACH01,Risen,286,Manizales,Carlos
4212,ACH01,Suntech,112,Medellin,Wilson
3144,ACH02,Talesun,1503,Cali,Wilson
3669,ACH02,Suntech,1521,Medellin,Sonia
3750,ACH03,Jinko,335,Manizales,Wilson
4504,ACH03,Talesun,643,Cali,Diego
4477,ACH01,Jinko,587,Pereira,Diego
6226,ACH03,Risen,1983,Pereira,Wilson
3988,ACH01,Jinko,825,Pereira,Wilson
111,ACH03,Jinko,348,Bogota,Carlos
8507,ACH02,Talesun,606,Medellin,Wilson
4517,ACH01,Jinko,1004,Manizales,Wilson
3322,ACH03,Talesun,1745,Cali,Wilson
9294,ACH01,Suntech,145,Pereira,Carlos
582,ACH02,Jinko,1875,Pereira,Wilson
2853,ACH03,Risen,801,Manizales,Diego
8767,ACH01,Risen,1551,Medellin,Sonia
9226,ACH01,Risen,462,Pereira,Sonia
639,ACH02,Jinko,211,Pereira,Wilson
9644,ACH02,Suntech,608,Bogota,Sonia
6981,ACH02,Jinko,847,Cali,Carlos
9360,ACH03,Suntech,699,Pereira,Jose
8788,ACH01,Jinko,159,Manizales,Wilson
2545,ACH02,Jinko,1973,Pereira,Diego
268,ACH03,Risen,658,Pereira,Jose
7579,ACH02,Talesun,203,Bogota,Sonia
9653,ACH01,Jinko,204,Pereira,Carlos
9115,ACH03,Risen,1233,Cali,Jose
4720,ACH02,Talesun,401,Bogota,Carlos
4308,ACH02,Jinko,894,Pereira,Sonia
2162,ACH01,Risen,524,Cali,Jose
2340,ACH03,Jinko,1559,Cali,Diego
1060,ACH03,Suntech,1956,Pereira,Diego
7888,ACH03,Jinko,460,Pereira,Sonia
1468,ACH01,Jinko,1644,Pereira,Wilson
8875,ACH02,Risen,1107,Manizales,Wilson
7049,ACH03,Jinko,113,Cali,Diego
6879,ACH02,Jinko,1810,Cali,Carlos
2823,ACH03,Jinko,1454,Bogota,Carlos
7315,ACH01,Suntech,245,Medellin,Wilson
1987,ACH03,Talesun,1696,Bogota,Sonia
592,ACH01,Talesun,1097,Cali,Wilson
3863,ACH01,Suntech,314,Manizales,Wilson
9205,ACH01,Suntech,578,Manizales,Wilson
1861,ACH01,Jinko,874,Pereira,Diego
7469,ACH01,Talesun,1613,Manizales,Wilson
5759,ACH01,Jinko,453,Bogota,Sonia
2887,ACH01,Suntech,1904,Medellin,Jose
7817,ACH01,Talesun,1475,Bogota,Wilson
6184,ACH03,Suntech,1126,Bogota,Diego
7625,ACH03,Suntech,854,Pereira,Jose
8641,ACH01,Jinko,623,Medellin,Diego
7684,ACH03,Risen,528,Medellin,Wilson
3774,ACH02,Suntech,1259,Cali,Wilson
9550,ACH02,Talesun,764,Pereira,Wilson
9500,ACH03,Jinko,1270,Medellin,Jose
7042,ACH03,Risen,337,Bogota,Carlos
9684,ACH01,Suntech,1966,Pereira,Diego
9644,ACH01,Jinko,617,Cali,Carlos
4585,ACH01,Jinko,846,Pereira,Wilson
9617,ACH02,Jinko,1114,Pereira,Carlos
535,ACH03,Risen,739,Cali,Sonia
7073,ACH02,Suntech,1445,Pereira,Carlos
6517,ACH03,Talesun,1603,Pereira,Jose
4275,ACH03,Jinko,811,Bogota,Diego
4851,ACH02,Jinko,606,Bogota,Wilson
3861,ACH03,Talesun,589,Pereira,Carlos
8727,ACH02,Risen,599,Bogota,Jose
7065,ACH01,Risen,961,Medellin,Wilson
8448,ACH01,Suntech,1725,Medellin,Jose
1000,ACH03,Suntech,726,Manizales,Wilson
389,ACH01,Talesun,1158,Medellin,Sonia
7634,ACH03,Jinko,301,Medellin,Jose
4713,ACH03,Talesun,642,Cali,Carlos
8435,ACH03,Risen,1467,Pereira,Carlos
6040,ACH01,Suntech,710,Cali,Diego
1843,ACH03,Risen,966,Pereira,Wilson
8237,ACH03,Talesun,289,Manizales,Jose
4670,ACH01,Suntech,1656,Manizales,Sonia
5771,ACH02,Risen,709,Manizales,Carlos
2261,ACH01,Talesun,1390,Pereira,Sonia
9219,ACH03,Suntech,1593,Medellin,Sonia
6330,ACH01,Risen,1618,Medellin,Carlos
2084,ACH03,Talesun,1747,Cali,Diego
2935,ACH03,Talesun,1451,Cali,Jose
4174,ACH03,Talesun,1127,Medellin,Wilson
2456,ACH03,Suntech,148,Cali,Diego
5550,ACH02,Risen,341,Bogota,Carlos
95,ACH03,Risen,1627,Manizales,Carlos
5365,ACH02,Jinko,1803,Cali,Carlos
7235,ACH01,Risen,266,Medellin,Jose
9669,ACH03,Jinko,775,Medellin,Carlos
742,ACH02,Talesun,1170,Cali,Carlos
8071,ACH03,Talesun,1833,Cali,Diego
9677,ACH01,Risen,393,Manizales,Carlos
2879,ACH03,Jinko,1650,Pereira,Diego
267,ACH01,Risen,1123,Medellin,Sonia
5320,ACH03,Jinko,1312,Pereira,Jose
6064,ACH03,Suntech,848,Bogota,Wilson
7292,ACH03,Talesun,1887,Pereira,Carlos
48,ACH03,Suntech,1813,Bogota,Wilson
7927,ACH03,Jinko,1328,Bogota,Wilson
437,ACH01,Suntech,1115,Pereira,Jose
5355,ACH02,Suntech,1322,Manizales,Carlos
8946,ACH01,Suntech,1981,Pereira,Sonia
1127,ACH03,Suntech,1946,Cali,Wilson
543,ACH03,Talesun,620,Pereira,Wilson
242,ACH02,Risen,991,Medellin,Carlos
1943,ACH01,Jinko,418,Bogota,Carlos
7974,ACH01,Suntech,1212,Medellin,Diego
674,ACH02,Jinko,1014,Bogota,Carlos
5825,ACH03,Talesun,1886,Bogota,Diego
3070,ACH02,Jinko,1069,Medellin,Diego
876,ACH02,Suntech,653,Medellin,Jose
3915,ACH01,Risen,131,Manizales,Carlos
5792,ACH03,Jinko,139,Pereira,Diego
3390,ACH02,Risen,1140,Medellin,Wilson
1389,ACH01,Risen,990,Cali,Sonia
2205,ACH01,Risen,769,Pereira,Carlos
6555,ACH01,Talesun,159,Manizales,Diego
3062,ACH01,Suntech,1577,Bogota,Diego
4347,ACH01,Suntech,1423,Medellin,Jose
409,ACH03,Talesun,1875,Pereira,Jose
1410,ACH02,Talesun,564,Cali,Sonia
6483,ACH02,Jinko,1238,Cali,Wilson
6205,ACH03,Talesun,1494,Manizales,Jose
733,ACH01,Suntech,827,Manizales,Wilson
7865,ACH03,Talesun,981,Cali,Carlos
2839,ACH02,Talesun,1469,Pereira,Carlos
562,ACH03,Suntech,127,Manizales,Wilson
2897,ACH03,Risen,1150,Pereira,Jose
9622,ACH03,Jinko,210,Pereira,Wilson
